start_id,end_id,type
Welcome,356,ASSOCIATED_WITH
selam,58,ASSOCIATED_WITH
hello,58,ASSOCIATED_WITH
Hi zeeshan,5,ASSOCIATED_WITH
im here,5,ASSOCIATED_WITH
hello,5,ASSOCIATED_WITH
helloooo,5,ASSOCIATED_WITH
hyy,206,ASSOCIATED_WITH
hyy,5,ASSOCIATED_WITH
hyy,5,ASSOCIATED_WITH
hy,5,ASSOCIATED_WITH
hello,5,ASSOCIATED_WITH
hy,206,ASSOCIATED_WITH
hy,206,ASSOCIATED_WITH
