id,code,name,distrito_id
3040,20,Muerte,241
3041,21,Palmera,241
3042,22,Pataste,241
3043,23,Pataste Abajo,241
3044,24,Poma (parte),241
3045,25,Puerto Nuevo,241
3046,26,Samén Arriba,241
3047,27,San Juan,241
3048,28,San Luis,241
3049,29,San Miguel,241
3050,30,Santa Fé,241
3051,31,Santa Marta,241
3052,32,Tonjibe,241
3053,33,Treminio,241
3054,34,Triunfo,241
3055,35,Viento Fresco,241
3056,1,BUENA VISTA centro,242
3057,2,Cabaña (parte),243
3058,3,Costa Ana,243
3059,4,El Cruce,243
3060,5,Guayabito,243
3061,6,Mónico,243
3062,7,Samén Abajo,243
3063,8,San José,243
3064,9,Thiales,243
3065,10,Valle del Río,243
3066,1,CABANGA (Pueblo Nuevo),244
3067,2,Altagracia,245
3068,3,Alto Sahíno,245
3069,4,Bajo Cartagos,245
3070,5,Pato,245
3071,6,Pejibaye,245
3072,7,Pimiento,245
3073,8,Quebradón,245
3074,1,KATIRA centro,246
3075,2,Cabaña (parte),246
3076,3,Colonia Naranjeña,246
3077,4,El Valle,246
3078,5,Florida,246
3079,6,Las Letras,246
3080,7,La Paz,246
3081,8,La Unión,246
3082,9,Llano Bonito 1,246
3083,10,Llano Bonito 2,246
3084,11,Palmera,246
3085,12,Río Celeste,246
3086,13,Tujankir 1,246
3087,14,Tujankir 2,246
3088,1,RÍO CUARTO centro,247
3089,2,Bolaños,247
3090,3,Caño Negro,247
3091,4,Carmen,247
3092,5,Carrizal,247
3093,6,Colonia del Toro,247
3094,7,Crucero,247
3095,8,El Hule,247
3096,9,Laguna; Merced,247
3097,10,Palmar,247
3098,11,Palmera,247
3099,12,Pata de Gallo,247
3100,13,Pueblo Nuevo,247
3101,14,Río Cuarto,247
3102,15,San Gerardo (parte) San Jorge,247
3103,1,SANTA RITA centro,248
3104,2,Ángeles Norte,248
3105,3,Flor,248
3106,4,La Trinidad,248
3107,5,Montelirio,248
3108,6,Naranjales,248
3109,7,Peoresnada,248
3110,8,San Gerardo,248
3111,9,Santa Rita,248
3112,10,Tabla,248
3113,1,SANTA ISABEL centro,249
3114,2,Los Lagos,249
3115,3,Merced,249
3116,4,Pinar,249
3117,5,San Fernando,249
3118,6,San José,249
3119,7,San Rafael,249
3120,8,San Vicente,249
3121,9,Santa Isabel,249
3122,1,CARTAGO (parte),250
3123,2,Ángeles,251
3124,3,Asís,251
3125,4,Brisas,251
3126,5,Calvario,251
3127,6,Cerrillos,251
3128,7,Corazón de Jesús,251
3129,8,Cortinas,251
3130,9,Cruz de Caravaca (parte),251
3131,10,Estadio,251
3132,11,Galera,251
3133,12,Hospital (parte),251
3134,13,Istarú,251
3135,14,Jesús Jiménez (parte),251
3136,15,Matamoros,251
3137,16,Montelimar,251
3138,17,Puebla,251
3139,18,Soledad,251
3140,19,Telles,251
3141,1,CARTAGO (parte),252
3142,2,Cinco Esquinas,253
3143,3,Fátima,253
3144,4,Hospital (parte),253
3145,5,Jesús Jiménez (parte),253
3146,6,Laborio,253
3147,7,Molino,253
3148,8,Murillo,253
3149,9,Palmas,253
3150,10,San Cayetano,253
3151,1,CARMEN centro,254
3152,2,Alpes,254
3153,3,Asilo,254
3154,4,Cruz de Caravaca (parte),254
3155,5,Diques,254
3156,6,Fontana,254
3157,7,Jora,254
3158,8,López,254
3159,9,San Blas,254
3160,10,Santa Eduvigis,254
3161,11,Santa Fe,254
3162,12,Solano,254
3163,13,Turbina,254
3164,1,TARAS,255
3165,2,Alto de Ochomogo,255
3166,3,Angelina,255
3167,4,Banderilla,255
3168,5,Caracol,255
3169,6,Cooperrosales,255
3170,7,Cruz,255
3171,8,Espinal,255
3172,9,Johnson,255
3173,10,Kerkua,255
3174,11,Lima,255
3175,12,Loyola,255
3176,13,Molina,255
3177,14,Nazareth,255
3178,15,Ochomogo,255
3179,16,Orontes,255
3180,17,Pedregal,255
3181,18,Poroses,255
3182,19,Quircot,255
3183,20,Ronda,255
3184,21,Rosas,255
3185,22,San Nicolás,255
3186,23,Violín,255
3187,1,AGUACALIENTE O SAN FRANCISCO centro,256
3188,2,Cocorí,256
3189,3,Coronado,256
3190,4,Guayabal (parte),256
3191,5,Hervidero,256
3192,6,López,256
3193,7,Lourdes,256
3194,8,Padua,256
3195,9,Pitahaya,256
3196,10,Barro Morado,256
3197,11,Cenicero,256
3198,12,Muñeco,256
3199,13,Navarrito,256
3200,1,GUADALUPE O ARENILLA centro,257
3201,2,Américas,257
3202,3,Higuerón,257
3203,4,Joya,257
3204,5,Marías,257
3205,6,Las Palmas,257
3206,1,CORRALILLO centro,258
3207,2,Alumbre,258
3208,3,Bajo Amador,258
3209,4,Calle Valverdes,258
3210,5,Guaria,258
3211,6,Hortensia,258
3212,7,Loma Larga,258
3213,8,Llano Ángeles,258
3214,9,Palangana,258
3215,10,Rincón de Abarca,258
3216,11,Río Conejo,258
3217,12,Salitrillo,258
3218,13,San Antonio,258
3219,14,San Joaquín,258
3220,15,San Juan Norte,258
3221,16,San Juan Sur,258
3222,17,Santa Elena (parte),258
3223,18,Santa Elena Arriba,258
3224,1,TIERRA BLANCA centro,259
3225,2,Cuesta de Piedra,259
3226,3,Misión Norte,259
3227,4,Misión Sur,259
3228,5,Ortiga,259
3229,6,Rodeo,259
3230,7,Sabanilla,259
3231,8,Sabanillas,259
3232,9,Santísima Trinidad,259
3233,1,DULCE NOMBRE centro,260
3234,2,Caballo Blanco (parte),260
3235,3,San José,260
3236,4,Cóncavas,260
3237,5,Navarro,260
3238,6,Perlas,260
3239,7,Río Claro,260
3240,1,LLANO GRANDE centro,261
3241,2,Azahar,261
3242,3,Avance,261
3243,4,Barquero,261
3244,5,Cañada,261
3245,6,Laguna,261
3246,7,Pénjamo,261
3247,8,Rodeo,261
3248,1,QUEBRADILLA centro,262
3249,2,Alto Quebradilla,262
3250,3,Azahar,262
3251,4,Bermejo,262
3252,5,Cañada,262
3253,6,Copalchí,262
3254,7,Coris,262
3255,8,Garita (parte),262
3256,9,Rueda,262
3257,10,Valle Verde,262
3258,1,PARAÍSO centro,263
3259,2,Alto Birrisito,263
3260,3,Barro Hondo,263
3261,4,Birrisito,263
3262,5,Chiral,263
3263,6,Chiverre,263
3264,7,Cruz Roja,263
3265,8,Cucaracho,263
3266,9,Estación,263
3267,10,Joya,263
3268,11,Luisiana,263
3269,12,Pandora,263
3270,13,Piedra Grande,263
3271,14,Rincón,263
3272,15,Sanchirí,263
3273,16,Solares,263
3274,17,Soledad,263
3275,18,Ujarrás,263
3276,19,Veintiocho de Diciembre,263
3277,20,Villa Isabel,263
3278,1,SANTIAGO centro,264
3279,2,Acevedo,264
3280,3,Ajenjal,264
3281,4,Arrabará,264
3282,5,Birrís (este),264
3283,6,Cúscares,264
3284,7,Flor,264
3285,8,Lapuente,264
3286,9,Mesas,264
3287,10,Mesitas,264
3288,11,Nueva Ujarrás,264
3289,12,Pedregal,264
3290,13,Piedra Azul,264
3291,14,Puente Fajardo,264
3292,15,Río Regado,264
3293,16,Talolinga,264
3294,17,Yas,264
3295,1,OROSI centro,265
3296,2,Alegría,265
3297,3,Alto Araya,265
3298,4,Calle Jucó,265
3299,5,Hotel,265
3300,6,Nubes,265
3301,7,Palomas,265
3302,8,Palomo,265
3303,9,Patillos,265
3304,10,Puente Negro,265
3305,11,Purisil,265
3306,12,Queverí,265
3307,13,Río Macho,265
3308,14,San Rafael,265
3309,15,Sitio,265
3310,16,Tapantí,265
3311,17,Troya,265
3312,18,Villa Mills,265
3313,1,CACHÍ centro,266
3314,2,Peñas Blancas,266
3315,3,Pueblo Nuevo,266
3316,4,Bajos de Dorotea,266
3317,5,Bajos de Urasca,266
3318,6,Guábata,266
3319,7,Guatusito,266
3320,8,Hamaca (parte),266
3321,9,Joyas,266
3322,10,Loaiza,266
3323,11,San Jerónimo,266
3324,12,Urasca,266
3325,13,Volio,266
3326,1,LLANOS  ,267
3327,2,Ayala,267
3328,3,Páez (parte),267
3329,4,Salvador,267
3330,1,BIRRISITO,268
3331,1,TRES RÍOS centro,269
3332,2,Antigua,269
3333,3,Villas,269
3334,1,SAN DIEGO centro,270
3335,2,Eulalia,270
3336,3,Florencio del Castillo,270
3337,4,Jirales,270
3338,5,Mariana,270
3339,6,Tacora,270
3340,7,Rincón Mesén (parte),270
3341,8,Santiago del Monte,270
3342,1,SAN JUAN centro,271
3343,2,Araucarias (parte),271
3344,3,Danza del Sol,271
3345,4,Herrán,271
3346,5,Loma Verde,271
3347,6,Unión,271
3348,7,Villas de Ayarco,271
3349,1,SAN RAFAEL centro,272
3350,2,Carpintera,272
3351,3,San Miguel,272
3352,4,San Vicente,272
3353,5,Pilarica,272
3354,6,Quebrada del Fierro,272
3355,7,Fierro,272
3356,8,Yerbabuena,272
3357,1,CONCEPCIÓN centro,273
3358,2,Cima,273
3359,3,Cuadrante,273
3360,4,Lirios,273
3361,5,Llanos de Concepción,273
3362,6,Naranjal (parte),273
3363,7,Poró,273
3364,8,Salitrillo,273
3365,9,San Francisco,273
3366,10,San Josecito (parte),273
3367,1,DULCE NOMBRE centro,274
3368,2,Alto del Carmen,274
3369,3,Tirrá,274
3370,1,SAN RAMÓN centro,275
3371,2,Bellomonte,275
3372,3,Cerrillo,275
3373,4,Cumbres,275
3374,5,Holandés,275
3375,6,Mansiones (parte),275
3376,7,Montaña Rusa (parte),275
3377,8,Naranjal (parte),275
3378,9,San Josecito (parte),275
3379,1,RÍO AZUL centro,276
3380,2,Lindavista (Loma Gobierno),276
3381,3,Quebradas,276
3382,4,Rincón Mesén (parte),276
3383,1,JUAN VIÑAS centro,277
3384,2,Alpes,277
3385,3,Buenos Aires,277
3386,4,Maravilla,277
3387,5,Naranjito,277
3388,6,Naranjo,277
3389,7,San Martín,277
3390,8,Durán,277
3391,9,Gloria,277
3392,10,Quebrada Honda,277
3393,11,Santa Elena,277
3394,12,Santa Marta,277
3395,13,Victoria (Alto Victoria),277
3396,1,TUCURRIQUE centro,278
3397,2,Alto Campos,278
3398,3,Bajo Congo,278
3399,4,Congo,278
3400,5,Duan,278
3401,6,Esperanza,278
3402,7,Hamaca (parte),278
3403,8,Sabanilla,278
3404,9,San Antonio del Monte,278
3405,10,Volconda,278
3406,11,Vueltas,278
3407,1,PEJIBAYE centro,279
3408,2,Alto Humo,279
3409,3,Cacao,279
3410,4,Cantarrana,279
3411,5,Casa de Teja,279
3412,6,Ceiba,279
3413,7,Chucuyo,279
3414,8,Esperanza,279
3415,9,Gato,279
3416,10,Humo,279
3417,11,Joyas,279
3418,12,Juray,279
3419,13,Omega,279
3420,14,Oriente,279
3421,15,San Gerardo,279
3422,16,Selva,279
3423,17,Taus,279
3424,18,Tausito,279
3425,19,Yolanda,279
3426,20,Zapote,279
3427,1,La Victoria,280
3428,1,TURRIALBA centro,281
3429,2,Américas,281
3430,3,Ángeles,281
3431,4,Bajo Barrientos,281
3432,5,Cabiria,281
3433,6,Campabadal,281
3434,7,Cañaveral,281
3435,8,Castro Salazar,281
3436,9,Cementerio,281
3437,10,Chiz,281
3438,11,Clorito Picado,281
3439,12,Colorado,281
3440,13,Dominica,281
3441,14,El Silencio,281
3442,15,Esmeralda,281
3443,16,Florencia,281
3444,17,Guaria,281
3445,18,Haciendita,281
3446,19,Margot,281
3447,20,Murcia,281
3448,21,Nochebuena,281
3449,22,Numa,281
3450,23,Pastor,281
3451,24,Pavas,281
3452,25,Poró,281
3453,26,Pueblo Nuevo,281
3454,27,Recreo,281
3455,28,Repasto,281
3456,29,Roncha,281
3457,30,San Cayetano,281
3458,31,San Juan Norte,281
3459,32,San Juan Sur,281
3460,33,San Rafael,281
3461,34,Sictaya,281
3462,1,LA SUIZA centro,282
3463,2,Leona (parte),282
3464,3,Abelardo Rojas,282
3465,4,Alto Alemania,282
3466,5,Atirro,282
3467,6,Balalaica,282
3468,7,Buenos Aires,282
3469,8,Canadá,282
3470,9,Carmen,282
3471,10,Cruzada,282
3472,11,Danta,282
3473,12,Gaviotas,282
3474,13,Guadalupe,282
3475,14,Máquina Vieja,282
3476,15,Margarita,282
3477,16,Mollejones,282
3478,17,Pacayitas,282
3479,18,Pacuare,282
3480,19,Piedra Grande,282
3481,20,Porvenir de la Esperanza,282
3482,21,Puente Alto,282
3483,22,San Vicente,282
3484,23,Selva (parte),282
3485,24,Silencio,282
3486,25,Sonia,282
3487,1,PERALTA centro,283
3488,2,El Seis,283
3489,1,SANTA CRUZ centro,284
3490,2,Bajos de Bonilla,284
3491,3,Bolsón (parte),284
3492,4,Bonilla,284
3493,5,Buenos Aires,284
3494,6,Calle Vargas,284
3495,7,Carmen (parte),284
3496,8,Esperanza,284
3497,9,Guayabo Arriba,284
3498,10,La Central,284
3499,11,La Fuente,284
3500,12,Pastora,284
3501,13,Picada,284
3502,14,Raicero,284
3503,15,Reunión,284
3504,16,San Antonio,284
3505,17,San Diego,284
3506,18,Torito (parte),284
3507,1,SANTA TERESITA centro (Lajas),285
3508,2,Cooperativa,285
3509,3,Bonilla Arriba,285
3510,4,Buenavista,285
3511,5,Cas,285
3512,6,Cimarrones,285
3513,7,Colonia Guayabo,285
3514,8,Colonia San Ramón,285
3515,9,Corralón,285
3516,10,Dulce Nombre,285
3517,11,El Dos,285
3518,12,Fuente,285
3519,13,Guayabo (parte),285
3520,14,Líbano,285
3521,15,Nueva Flor,285
3522,16,Palomo,285
3523,17,Pradera,285
3524,18,Sandoval,285
3525,19,Santa Tecla,285
3526,20,Sauce,285
3527,21,Torito (parte),285
3528,22,Torito Sur,285
3529,1,PAVONES centro,286
3530,2,Angostura,286
3531,3,Bóveda,286
3532,4,Buenavista,286
3533,5,Chitaría,286
3534,6,Eslabón,286
3535,7,Isla Bonita (parte),286
3536,8,Jabillos,286
3537,9,San Rafael,286
3538,10,Sitio Mata,286
3539,11,Yama,286
3540,1,TUIS centro,287
3541,2,Alto Surtubal,287
3542,3,Ángeles,287
3543,4,Bajo Pacuare (norte),287
3544,5,Cabeza de Buey,287
3545,6,Cien Manzanas,287
3546,7,Colonia San Lucas,287
3547,8,Colonia Silencio,287
3548,9,Colonias,287
3549,10,Leona (parte),287
3550,11,Mata de Guineo,287
3551,12,Nubes,287
3552,13,Paulina,287
3553,14,Sacro,287
3554,15,San Bosco,287
3555,16,Selva (parte),287
3556,1,PLATANILLO,288
3557,2,Bajo Pacuare (sur),288
3558,3,Dos Amigos,288
3559,4,Dulce Nombre,288
3560,5,Guineal,288
3561,6,Jicotea,288
3562,7,Mina,288
3563,8,Morado,288
3564,9,Quebradas,288
3565,10,San Martín,288
3566,11,San Rafael,288
3567,12,Tacotal,288
3568,1,SANTA ROSA centro,289
3569,2,Aquiares,289
3570,3,Bolsón (parte),289
3571,4,Carmen (parte),289
3572,5,Río Claro,289
3573,6,San Rafael,289
3574,7,Verbena Norte,289
3575,8,Verbena Sur,289
3576,1,TRES EQUIS centro,290
3577,2,Alto June,290
3578,3,Corozal,290
3579,4,Flor,290
3580,5,Guanacasteca,290
3581,6,Isla Bonita(parte),290
3582,7,Pilón de Azúcar,290
3583,8,San Pablo,290
3584,9,Sol,290
3585,1,EL MORA,291
3586,2,Azul,292
3587,3,Ánimas,292
3588,4,Alto de Varas (Alto Varal),292
3589,5,Guayabo (parte),292
3590,6,Jesús María,292
3591,7,La Isabel,292
3592,8,San Martín,292
3593,1,GRANO DE ORO O XARA,293
3594,2,Carolina,293
3595,3,Chirripó Abajo (parte),293
3596,4,Chirripó Arriba,293
3597,5,Damaris,293
3598,6,Fortuna,293
3599,7,Jekui,293
3600,8,Moravia,293
3601,9,Namaldí,293
3602,10,Pacuare arriba,293
3603,11,Paso Marcos,293
3604,12,Playa Hermosa,293
3605,13,Porvenir,293
3606,14,Quetzal,293
3607,15,Raíz de Hule,293
3608,16,Río Blanco,293
3609,17,Santubal,293
3610,18,Surí,293
3611,19,Tsipiri (Platanillo),293
3612,20,Vereh,293
3613,1,PACAYAS centro,294
3614,2,Lourdes,294
3615,3,Patalillo,294
3616,4,Buenavista,294
3617,5,Buenos Aires,294
3618,6,Charcalillos,294
3619,7,Encierrillo,294
3620,8,Los Pinos (Coliblanco),294
3621,9,Llano Grande,294
3622,10,Pascón,294
3623,11,Pastora,294
3624,12,Plantón,294
3625,13,San Martín (Irazú Sur),294
3626,14,San Rafael de Irazú,294
3627,1,CERVANTES centro,295
3628,2,Bajo Malanga,295
3629,3,Aguas (parte),295
3630,4,Bajo Solano,295
3631,5,Ciudad del Cielo,295
3632,6,Descanso,295
3633,7,El Alto,295
3634,8,Mata de Guineo,295
3635,9,Monticel,295
3636,1,CAPELLADES centro,296
3637,2,Bajo Abarca,296
3638,3,Lourdes (Callejón),296
3639,4,Coliblanco,296
3640,5,Santa Teresa,296
3641,1,SAN RAFAEL centro,297
3642,3,Alto Cerrillos (Corazón de Jesús),297
3643,4,Artavia,297
3644,5,Barrial,297
3645,6,Bosque,297
3646,7,Breñas,297
3647,8,Caballo Blanco (parte),297
3648,9,Chircagre,297
3649,10,Cuesta Chinchilla,297
3650,11,Flores,297
3651,12,Gamboa,297
3652,13,José Jesús Méndez,297
3653,14,Juan Pablo II,297
3654,15,Llano,297
3655,16,Monseñor Sanabria,297
3656,17,Sagrada Familia,297
3657,1,COT centro,298
3658,2,Mata de Mora,298
3659,3,Páez (parte),298
3660,4,Paso Ancho,298
3661,5,San Cayetano,298
3662,1,POTRERO CERRADO centro,299
3663,2,Maya,299
3664,3,Cruce,299
3665,4,Pisco,299
3666,5,Sanabria,299
3667,6,San Juan de Chicuá,299
3668,1,CIPRESES centro,300
3669,2,Aguas (parte),300
3670,3,Barrionuevo,300
3671,4,Boquerón,300
3672,5,Capira,300
3673,6,Oratorio,300
3674,1,SANTA ROSA centro,301
3675,2,Cuesta Quemados,301
3676,3,Pasquí,301
3677,4,Platanillal,301
3678,5,San Gerardo,301
3679,6,San Juan,301
3680,7,San Martín,301
3681,8,San Pablo,301
3682,9,Titoral,301
3683,1,EL TEJAR centro,302
3684,2,Asunción,302
3685,3,Barahona,302
3686,4,Barrio Nuevo,302
3687,5,Colonia,302
3688,6,Chavarría,302
3689,7,Sabana,302
3690,8,Sabana Grande,302
3691,9,San Rafael,302
3692,10,Santa Gertrudis,302
3693,11,Sauces,302
3694,12,Silo,302
3695,13,Viento Fresco,302
3696,1,SAN ISIDRO centro,303
3697,2,Guatuso,303
3698,3,Higuito,303
3699,4,Potrerillos,303
3700,5,Altamiradas,303
3701,6,Alto San Francisco,303
3702,7,Bajo Gloria,303
3703,8,Bajos de León,303
3704,9,Barrancas (parte),303
3705,10,Cangreja,303
3706,11,Cañón (parte),303
3707,12,Casablanca,303
3708,13,Casamata,303
3709,14,Cascajal,303
3710,15,Conventillo,303
3711,16,Cruces,303
3712,17,Cruz,303
3713,18,Chonta (parte),303
3714,19,Damita,303
3715,20,Dos Amigos,303
3716,21,Empalme (parte),303
3717,22,Esperanza,303
3718,23,Estrella,303
3719,24,Guayabal (parte),303
3720,25,La Luchita,303
3721,26,La Paz,303
3722,27,Macho Gaff,303
3723,28,Montserrat,303
3724,29,Ojo de Agua (parte),303
3725,30,Palmital,303
3726,31,Palmital Sur,303
3727,32,Palo Verde,303
3728,33,Paso Macho (parte),303
3729,34,Purires (parte),303
3730,35,Salsipuedes (parte),303
3731,36,San Cayetano,303
3732,37,Surtubal,303
3733,38,Tres de Junio,303
3734,39,Vara del Roble,303
3735,1,TOBOSI centro,304
3736,2,Achiotillo,304
3737,3,Barrancas (parte),304
3738,4,Bodocal,304
3739,5,Garita (parte),304
3740,6,Purires (parte),304
3741,7,Tablón,304
3742,1,PATIO DE AGUA centro,305
3743,2,Bajo Zopilote,305
3744,3,Caragral,305
3745,4,Común,305
3746,1,HEREDIA centro,306
3747,2,Ángeles,306
3748,3,Carmen,306
3749,4,Corazón de Jesús,306
3750,5,Chino,306
3751,6,Estadio,306
3752,7,Fátima,306
3753,8,Guayabal,306
3754,9,La India,306
3755,10,Lourdes,306
3756,11,Hospital,306
3757,12,María Auxiliadora (parte),306
3758,13,Oriente,306
3759,14,Pirro,306
3760,15,Puebla (parte),306
3761,16,Rancho Chico,306
3762,17,San Fernando,306
3763,18,San Vicente,306
3764,1,MERCEDES SUR,307
3765,2,Burío,307
3766,3,Carbonal,307
3767,4,Cubujuquí,307
3768,5,España,307
3769,6,Labrador,307
3770,8,Monte Bello,307
3771,9,San Jorge,307
3772,10,Santa Inés,307
3773,1,SAN FRANCISCO centro,308
3774,2,Aries,308
3775,3,Aurora (parte),308
3776,4,Bernardo Benavides,308
3777,5,Chucos,308
3778,6,El Cristo (parte),308
3779,7,Esmeralda,308
3780,8,Esperanza,308
3781,9,Granada,308
3782,10,Gran Samaria,308
3783,11,Guararí,308
3784,12,Lagos,308
3785,13,Malinches,308
3786,14,Mayorga (parte),308
3787,15,Nísperos 3,308
3788,16,Palma,308
3789,17,Trébol,308
3790,18,Tropical,308
3791,1,BARREAL,309
3792,2,Arcos,310
3793,3,Aurora (parte),310
3794,4,Bajos del Virilla (San Rafael),310
3795,5,Cariari (parte),310
3796,6,Carpintera,310
3797,7,El Cristo (parte),310
3798,8,Lagunilla,310
3799,9,Linda del Norte,310
3800,10,Mayorga (parte),310
3801,11,Monterrey,310
3802,12,Pitahaya,310
3803,13,Pueblo Nuevo,310
3804,14,Valencia (parte),310
3805,15,Vista Nosara,310
3806,1,VARA BLANCA centro,311
3807,2,Jesús María,311
3808,3,Legua,311
3809,4,Legua de Barva,311
3810,5,Montaña Azul,311
3811,6,San Rafael,311
3812,7,Virgen del Socorro (parte),311
3813,1,BARVA centro,312
3814,2,Don Abraham,312
3815,3,San Bartolomé,312
3816,1,SAN PEDRO centro,313
3817,2,Bosque,313
3818,3,Calle Amada,313
3819,4,Calle Los Naranjos,313
3820,5,Espinos,313
3821,6,Máquina,313
3822,7,Mirador,313
3823,8,Morazán,313
3824,9,Puente Salas,313
3825,10,Segura,313
3826,11,Vista Llana,313
3827,1,SAN PABLO centro,314
3828,2,Cementerio,314
3829,3,Ibís,314
3830,4,Buenavista,314
3831,1,SAN ROQUE centro,315
3832,2,Bello Higuerón,315
3833,3,Los Luises,315
3834,4,Plantación,315
3835,5,Pórtico,315
3836,1,SANTA LUCÍA centro,316
3837,2,Doña Iris,316
3838,3,Getsemaní (parte),316
3839,4,Jardines del Beneficio,316
3840,5,Palmar (parte),316
3841,6,Paso Viga (parte),316
3842,7,Pedregal,316
3843,1,SAN JOSÉ DE LA MONTAÑA centro,317
3844,2,Cipresal,317
3845,3,Doña Blanca,317
3846,4,Doña Elena,317
3847,5,El Collado,317
3848,6,Gallito,317
3849,7,Higuerón,317
3850,8,Huacalillo,317
3851,9,Meseta,317
3852,10,Monte Alto,317
3853,11,Paso Llano,317
3854,12,Plan de Birrí,317
3855,13,Porrosatí (Paso Llano),317
3856,14,Roblealto,317
3857,15,Sacramento,317
3858,16,San Martín,317
3859,17,San Miguel,317
3860,18,Santa Clara,317
3861,19,Zapata,317
3862,1,Puente Salas,318
3863,1,SANTO DOMINGO centro,319
3864,1,SAN VICENTE centro,320
3865,2,Barro de Olla,320
3866,3,Calle Don Pedro,320
3867,4,Quintana,320
3868,5,Yurusti,320
3869,1,SAN MIGUEL SUR,321
3870,2,Canoa (parte),321
3871,3,Castilla (El Carmen),321
3872,4,Cuesta Rojas,321
3873,5,Montero,321
3874,6,Socorro,321
3875,7,Villa Rossi,321
3876,1,PARACITO centro,322
3877,2,Represa,322
3878,1,SANTO TOMÁS centro,323
3879,2,Barquero,323
3880,3,Higinia,323
3881,4,Pacífica,323
3882,1,SANTA ROSA centro,324
3883,2,La Cooperativa,324
3884,3,Pedro León,324
3885,4,Primero de Mayo,324
3886,5,Quisqueya,324
3887,6,Rinconada,324
3888,7,Valencia (parte),324
3889,1,ÁNGELES,325
3890,2,Calle Vieja,325
3891,3,Lourdes,325
3892,4,Quebradas (parte),325
3893,1,SAN LUIS,326
3894,2,Caballero,326
3895,3,Canoa (parte),326
3896,1,SANTA BÁRBARA centro,327
3897,2,Trompezón,327
3898,1,SAN PEDRO centro,328
3899,2,Betania,328
3900,3,Rosales (parte),328
3901,1,SAN JUAN ABAJO,329
3902,2,Cinco Esquinas,329
3903,3,Lotes Moreira,329
3904,4,San Juan Arriba,329
3905,1,JESÚS centro,330
3906,2,Altagracia,330
3907,3,Birrí,330
3908,4,Calle Quirós (parte),330
3909,5,Catalina,330
3910,6,Común (parte),330
3911,7,Cuesta Colorada,330
3912,8,Guachipelines,330
3913,9,Guaracha,330
3914,10,Ulises,330
3915,1,ROBLE,331
3916,2,Amapola,331
3917,3,Cartagos,331
3918,4,Chagüite,331
3919,5,Giralda,331
3920,6,Guararí,331
3921,7,Tranquera,331
3922,1,SETILLA,332
3923,2,Marías,332
3924,3,Purabá,332
3925,4,San Bosco,332
3926,5,Calle Quirós (parte),332
3927,6,Común (parte),332
3928,7,Lajas,332
3929,1,SAN RAFAEL centro,333
3930,2,Amistad,333
3931,3,Matasano (parte),333
3932,4,Paso Viga (parte),333
3933,1,SAN JOSECITO centro,334
3934,2,Bajo Molinos,334
3935,3,Joya,334
3936,4,Matasano (parte),334
3937,5,Peralta,334
3938,6,Santísima Trinidad,334
3939,1,SANTIAGO centro,335
3940,2,Jardines de Roma,335
3941,3,Jardines Universitarios,335
3942,4,Suiza,335
3943,1,ÁNGELES centro,336
3944,2,Calle Hernández (parte),336
3945,3,Castillo,336
3946,4,Cerro Redondo,336
3947,5,Getsemaní (parte),336
3948,6,Joaquina,336
3949,7,Lobos,336
3950,8,Montecito,336
3951,9,Palmar (parte),336
3952,10,Paso Viga (parte),336
3953,11,Puente Piedra (parte),336
3954,12,Quintanar de la Sierra,336
3955,13,Saca,336
3956,14,Uvita,336
3957,1,CONCEPCIÓN centro,337
3958,2,Anonos,337
3959,3,Burial,337
3960,4,Calle Chávez (parte),337
3961,5,Calle Hernández (parte),337
3962,6,Charquillo,337
3963,7,Ciénagas,337
3964,8,Mora,337
3965,9,Palenque,337
3966,10,Pilas,337
3967,11,Puente Piedra (parte),337
3968,12,Tierra Blanca (parte),337
3969,13,Turú,337
3970,1,SAN ISIDRO centro,338
3971,2,Calle Cementerio,338
3972,3,Colonia Isidreña,338
3973,4,Cooperativa,338
3974,5,Cristo Rey,338
3975,6,El Volador,338
3976,7,Villaval,338
3977,1,SAN JOSECITO,339
3978,2,Santa Cruz,340
3979,3,El Arroyo,340
3980,4,Huacalillos,340
3981,5,Santa Cecilia (parte),340
3982,6,Santa Elena,340
3983,7,Trapiche,340
3984,8,Yerbabuena,340
3985,1,CONCEPCIÓN centro,341
3986,2,Alhajas,341
3987,3,Calle Caricias,341
3988,4,Calle Chávez (parte),341
3989,5,Santa Cecilia,341
3990,1,SAN FRANCISO centro,342
3991,2,Aguacate,343
3992,3,Astillero,343
3993,4,Quebradas (parte),343
3994,5,Rinconada,343
3995,6,Tierra Blanca (parte),343
3996,7,Vallevistar,343
3997,8,Viento Fresco,343
3998,1,SAN ANTONIO centro,344
3999,2,Chompipes (parte),344
4000,3,Escobal,344
4001,4,Labores (parte),344
4002,5,San Vicente,344
4003,6,Zaiquí,344
4004,1,LA RIBERA centro,345
4005,2,Cristo Rey (parte),345
4006,3,Echeverría (parte),345
4007,4,Fuente,345
4008,5,Labores (parte),345
4009,6,Vista Linda,345
4010,1,LA ASUNCION centro,346
4011,2,Arbolito,347
4012,3,Bonanza,347
4013,4,Bosques de Doña Rosa,347
4014,5,Cariari (parte),347
4015,6,Chompipes (parte),347
4016,7,Cristo Rey (parte),347
4017,1,SAN JOAQUÍN centro,348
4018,2,Campanario,348
4019,3,Joaquineños,348
4020,4,Luisiana,348
4021,5,Santa Marta,348
4022,6,Trinidad,348
4023,7,Villa Lico,348
4024,8,Villa María,348
